bairro_id,lambda
98,0.022537625522865094
97,0.0004367090524729916
104,0.06526955672281129
101,0.0047374628563320205
103,0.0011321679724508938
102,0.0002231666476802561
144,0.044082827476712175
48,0.017834424874357123
96,0.00035364548854366085
49,0.006112370114763163
100,0.0038426448072067074
114,0.05002202562129821
46,0.02141408958065622
99,0.016451581976683654
47,0.00808122038764998
158,0.002824806687572887
95,5.517274970557629e-05
44,0.027020976791531263
141,0.024072664127840482
93,0.00682165980475401
76,0.04562117867116762
107,0.024641234268852157
111,0.0034376697520443968
94,0.00047838229569348555
113,0.0049376006068732
45,0.0182157862942247
43,0.036041551149697815
92,5.573059590828661e-05
91,5.402173716694771e-05
110,0.011321526382368241
106,0.02043488405333594
108,0.020701736936500615
112,0.004566060017563199
75,5.461003145502789e-05
109,0.007184732894219085
77,0.008278603356346526
87,0.0022111145930752943
42,0.01981564320644799
74,0.0022736419064071805
157,0.02331415463522623
135,0.05779656587457102
105,0.026265321215489735
86,0.013676998446010712
41,0.013245710211193978
139,0.06982899053617672
72,0.0028393344964870834
90,0.021281476404931787
73,0.005373389685400513
148,0.033782442290765116
55,0.00829194252824829
156,0.013945840471536715
84,0.0001812866391988684
140,0.02914357024789098
89,0.014221649866766288
85,0.001110027984649607
40,0.00963383091014461
54,0.018600419785425888
56,0.00444881493611202
143,0.04870998026963182
83,0.022556064826393992
88,0.007121002464192934
149,0.024940328939310048
138,0.006939387940848371
142,0.06895289535013475
80,0.005742061320820981
136,0.015848134136362102
50,0.000510874670347555
39,0.011012315159065528
81,5.422411248671033e-05
71,0.005649109455700162
53,0.0026308903443979345
69,0.021988945004461514
82,0.013307237860321936
125,0.02382086446291411
52,0.0003533327736307901
79,0.024864371012361167
137,0.045808720597406156
78,0.0004445917289761947
70,0.00026404246020435626
145,0.037970563621956506
147,0.0657996343007929
155,0.0004062961764446891
65,0.008195253166135641
124,0.04044657911866321
12,0.005676211186366861
66,0.02189025615720658
10,0.023627285813676305
159,0.00036971141219659196
146,0.05122081519111382
64,0.0008344453292527123
51,5.4049416140484495e-05
68,5.370215040066856e-05
58,0.0018260683909923122
63,0.010171954790359221
2,0.000794038136469343
3,0.004288146627224069
5,0.037272167377789635
60,5.398880171147371e-05
59,0.0003971642333858776
1,5.522697214875148e-05
57,5.429169742383366e-05
61,0.012363261751130655
11,5.411057206366076e-05
123,0.03303496986260505
122,0.07164080839400565
67,0.009539627192940603
62,0.011699902347087001
120,0.05745573012951334
8,0.0004007754931641474
32,5.421017340227589e-05
36,0.01684630031731511
35,0.004700869361888055
16,0.0009105578174397714
7,0.016859606027170144
14,0.030744377920446316
9,5.383864697772362e-05
33,0.058709559706536955
6,0.0003930782252545032
38,0.03365689720137048
121,0.0135373202215748
37,0.008839650412610171
18,0.001131203967383803
15,0.004554610979441239
17,0.01062932300964622
151,0.013480500641591245
131,0.0019577305053627256
34,0.005335288543058066
19,5.397668127155637e-05
119,0.01748281243721957
20,0.028670607784438733
22,0.00871990442949007
118,0.001569067443803883
150,0.06519988172316406
116,0.019040359058126476
115,0.019176755722653704
129,0.04976387709544032
21,5.371220927363317e-05
117,0.0013950565181748366
28,0.01185417303885159
130,0.06419042285448921
24,0.02696471783645694
23,0.000435732686726223
27,0.029546361739356628
127,0.06501178290556246
29,0.010715369114291681
128,0.02487739449834197
26,0.008535898743793699
25,0.015814695716002556
31,0.038789117228432236
154,0.002283529200380958
153,0.0190748476801914
132,0.044553875892519294
30,0.003549033307146649
126,0.004033435159395354
152,0.05218820869263228
133,0.05280474226307022
4,0.030662245591243812
134,0.0267406081244888
160,0.04007799653319665
